exemption_id,company_name,address,approval_date,amount
284,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2013-10-22,146842.53
285,"RTD Beverages, LLC","72070 Highway 1077, Covington, LA",2015-08-25,5051779.58
286,"Gulf Island, LLC","583 Thompson Road, Houma, LA",2012-10-23,333034.69
287,"Petrotechnologies, Inc.","1187 Wall Road, Broussard, LA",2012-10-23,85161.43
288,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2013-10-22,328293.35
289,"Gulf Island Marine Fabricators, LLC","301 Gulf Island Road, Houma, LA",2014-10-28,842711.32
290,"Gulf Island Marine Fabricators, LLC","301 Bayou Dularge Road, Houma, LA",2014-10-28,1405602.33
291,"Gulf Island Marine Fabricators, LLC","301 Bayou Dularge Road, Houma, LA",2015-08-25,1567942.41
292,"Air Products and Chemicals, Inc.","2 Gulf States Utility Road, Baton Rouge, LA",2015-12-08,26954889.95
293,"Georgia Pacific Consumer Operations, LLC","1000 West Mt Pleasant Road, Port Hudson, LA",2013-10-22,1639952.71
294,"Georgia Pacific Consumer Operations, LLC","1000 West Mt Pleasant Road, Zachary, LA",2014-10-28,2588536.3
295,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2015-02-24,407788.78
296,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2015-02-24,528394.84
297,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2015-02-24,528394.84
298,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2015-02-24,407788.78
299,E B Smith Lumber Company,"18946 LA Highway 190 E, Port Barre, LA",2012-10-23,1306.09
300,Bilvalken Enterprises,"2015 Jackson Street, Monroe, LA",2012-10-23,202849.8
301,"Textron, Inc.","19401 Chef Menteur Hwy, New Orleans, LA",2012-10-23,190159.7
302,Trinity Yachts LLC,"4325 France Road, New Orleans, LA",2012-10-23,87267.18
303,"Southern Foods Group, LP dba Brown's Velvet Dairy","1300 Baronne Street, New Orleans, LA",2012-06-26,13224.71
304,"Abbott Enterprises, LLC","4100 Howard Avenue, New Orleans, LA",2012-10-23,332506.6
305,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,4352899.75
306,United States Gypsum Co.,"5701 Lewis Road, New Orleans, LA",2012-10-23,145772.2
307,"Valero Refining-New Orleans, LLC","14902 River Road, Norco, Norco, LA",2014-04-29,234442648.66
308,"Gulf Island, LLC","567 Thompson Road, Houma, LA",2013-10-22,583894.29
309,"Gulf Island, LLC","583 Thompson Road, Houma, LA",2014-10-28,132439.58
310,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2012-02-28,3472985.25
311,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2017-06-28,3472985.25
312,Taylor Rentals LLC,"225 Burgess Drive, Broussard, LA",2013-08-27,52594.91
313,"Dynomach, Inc.","1146 Commercial Drive, Port Allen, LA",2013-10-22,50560.16
314,"EAM Nelson Holding, LLC","3500 Houston River Road, Westlake, LA",2013-10-22,12313.09
315,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2013-10-22,4745557.04
316,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2013-10-22,378571.01
317,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2015-08-25,396222.01
318,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2015-06-23,624520.51
319,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2014-10-28,342102.83
320,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2014-10-28,1373377.62
321,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2014-10-28,1021246.44
322,"Entergy Louisiana, LLC - Riverbend","5485 Highway 61, St. Francisville, LA",2012-06-26,32600.27
323,"Entergy Louisiana, LLC - Willow Glen","2605 Highway 75, St. Gabriel, LA",2013-10-22,24692.77
324,"Brookfield District Energy USA, LLC","1661 Gravier Street, New Orleans, LA",2014-12-09,412510.22
325,Entergy New Orleans Inc.-Michoud,"3601 Paris Road, New Orleans, LA",2014-08-26,365843.54
326,"Entergy Louisiana, LLC - Little Gypsy","17420 River Road, Montz, LA",2013-10-22,1597998.69
327,"Entergy Louisiana, LLC - Ninemile Point","1617 River Road, Westwego, LA",2013-10-22,378026.47
328,"Entergy Louisiana, LLC - Perryville","11140 Hwy 165 North, Sterlington, LA",2013-10-22,32999.81
329,"Entergy Louisiana, LLC - Sterlington","101 Boardman, Sterlington, LA",2013-10-22,51235.85
330,"Entergy Louisiana, LLC - Waterford 1, 2 & 4","17705 River Road, Killona, LA",2013-10-22,821116.15
331,"Entergy Louisiana, LLC - Waterford 3","17265 River Road, Killona, LA",2013-10-22,3488873.72
332,"Entergy Louisiana, LLC - Waterford 3","17265 River Road, Killona, LA",2014-08-26,1500762.46
333,"Entergy Louisiana, LLC - Waterford 3","17265 River Road, Killona, LA",2017-02-21,2100928.52
334,"Entergy Louisiana, LLC - Waterford 3","17265 River Road, Killona, LA",2014-08-26,2872872.56
335,"Stuller, Inc.","302 Rue Louis XIV, Lafayette, LA",2013-10-22,174746.38
336,"Entergy Texas, Inc. - Big Cajun","Hwy 981, New Roads, LA",2013-10-22,34867.37
337,"Entergy Texas, Inc. - Nelson","3500 Houston River Road, Westlake, LA",2013-10-22,33607.01
338,"Intralox, LLC","201 Laitram Lane, Harahan, LA",2013-10-22,1056994.07
339,"Entergy Louisiana, LLC - Big Cajun","Hwy 981, New Roads, LA",2013-10-22,47173.79
340,"Entergy Louisiana, LLC - Nelson","3500 Houston River Road, Westlake, LA",2013-10-22,318212.67
341,"Noble Plastics, Inc.","318 Burleigh Lane, Grand Coteau, LA",2013-10-22,12966.25
342,Compressor Engineering Corporation,"15888 Industry Way, Walker, LA",2014-10-28,553460.87
343,Exxon Mobil Corporation (Refinery),"4045 Scenic Highway, Baton Rouge, LA",2013-10-22,8484869.17
344,Exxon Mobil Corp dba Exxon Mobil Corp (Chemical),"4999 Scenic Hwy, Baton Rouge, LA",2013-10-22,5676913.93
345,Exxon Mobil Corporation (Plastics),"11675 Scotland-Zachary Hwy 19, Baton Rouge, LA",2013-10-22,1113402.78
346,Exxon Mobil Corporation (Polyolefins),"12875 Scenic Highway, Baton Rouge, LA",2013-10-22,1591316.98
347,"PBF Holding Company, LLC","500 W. St. Bernard Hwy, Chalmette, LA",2013-10-22,11786225.72
348,Bollinger Quick Repair LLC,"615 Destrehan Avenue, Harvey, LA",2013-10-22,390745.68
349,"Bollinger Marine Fabricators, LLC","816 Bollinger Lane, Amelia, LA",2013-10-22,286924.9
350,Bollinger Larose LLC,"1515 Hwy 24, Larose, LA",2013-10-22,334476.12
351,"Chand, LLC","157 Hwy 654, Mathews, LA",2013-10-22,3965.12
352,Bollinger Fourchon LLC,"106 Norman Doucet Dr, Golden Meadow, LA",2013-10-22,426.42
353,Bollinger Shipyards Lockport LLC,"8365 Hwy. 308 South, Lockport, LA",2013-10-22,127564.92
354,"Bollinger Amelia Repair, LLC","606 Ford Industrial Lane, Amelia, LA",2013-10-22,12196.81
355,Baker Hughes Oilfield Operations,"1058 Baker Hughes Drive, Broussard, LA",2014-10-28,2772641.53
356,Hayes Manufacturing Co Inc,"106 Pelican Drive, Pineville, LA",2012-10-23,220311.61
357,"Louisiana State Printing, LLC","465 Aymond Street, Eunice, LA",2013-02-26,157820.98
358,"Guico Machine Works, Inc","48398 Highway 51, Tickfaw, LA",2013-10-22,87456.05
359,"Guico Properties, LLC","48398 Highway 51, Tickfaw, LA",2013-10-22,60785.11
360,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2013-10-22,488353.71
361,"REG Geismar, LLC","36187 Highway 30, Geismar, LA",2014-10-28,3374811.95
362,"REG Geismar, LLC","PO Box 599, Geismar, LA",2015-10-27,18009585.48
363,Valero Refining - Meraux LLC,"2500 East St. Benard Hwy, Meraux, LA",2012-02-28,10719546.72
364,Valero Refining - Meraux LLC,"2500 East St. Benard Hwy, Meraux, LA",2017-08-23,10719546.72
365,K&B Machine Works LLC,"2186 Grand Caillou Rd., Houma, LA",2013-10-22,113083.19
366,"MTP Drivetrain Services, LLC","205 McDonald Drive, Many, LA",2013-10-22,101665.82
367,Union Carbide Corporation,"Hwy. 18 River Road, Taft, LA",2013-10-22,1060469.07
368,BASF Corporation,"8404 River Road, Geismar, LA",2013-10-22,1461126.6
369,"Gulf Crane Services, Inc.","73413 Bollfield Drive, Covington, LA",2013-10-22,72117.44
370,Alliance Laser Inc,"220 Strawberry Street, Slidell, LA",2012-10-23,95636.92
371,W.R. Grace & Co.,"16122 River Road, Norco, LA",2013-10-22,538072.83
372,"Utz Quality Foods, Inc.","307 E Airline Hwy, Gramercy, LA",2013-10-22,290871.4
373,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2015-12-08,6498692.05
374,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2013-10-22,523551.06
375,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2013-10-22,3120876.39
376,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2013-10-22,303973.5
377,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2014-10-28,1386650.18
378,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2013-10-22,424558.58
379,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2015-12-08,4346644.09
380,Marathon Petroleum Company LP,"155 Sugarcane Road, Garyville, LA",2014-10-28,349872.35
381,"Baby's Coffee, LLC","282 Rees Street, Breaux Bridge, LA",2012-10-23,81951.49
382,Exxon Mobil Corporation (Lubes),"2239 Hwy 1 North, Port Allen, LA",2012-10-23,430544.7
383,Exxon Mobil Corporation (Lubes),"2239 Hwy 1 North, Port Allen, LA",2012-10-23,359785.23
384,Stupp Corporation,"12555 Ronaldson Road, Baton Rouge, LA",2014-10-28,14235949.3
385,"Ruffin Building Systems, Inc.","6914 Hwy 2, Oak Grove, LA",2012-10-23,16528
386,Morton Salt,"Hwy 83 South, Weeks Island, LA",2012-10-23,137288.95
387,Ingevity South Carolina LLC,"400 Crosby Road, DeRidder, LA",2012-10-23,377151.45
388,"Vanoil Completion Systems, LLC","104-B Boyce Street, Lafayette, LA",2012-10-23,53292.67
389,"Halliburton Energy Services, Inc.","12440 Offshore Road, Abbeville, LA",2012-10-23,77113.47
390,"Halliburton Energy Services, Inc.","365 Halliburton Road, Venice, LA",2012-10-23,15075.62
391,Halliburton Energy Services Inc.,"1187 Evangeline Thruway, Broussard, LA",2012-10-23,742392.27
392,"Baroid Drilling Fluids, A division of Halliburton Energy Services, Inc.","3500 Bayou D'Inde Road, Sulphur, LA",2012-10-23,75116.32
393,"Halliburton Energy Services, Inc.","900 Youngs Road, Morgan City, LA",2012-10-23,385899.38
394,"Bercen, Inc. a division of Cranston Printworks Co.","30140 Eden Church Road, Denham Springs, LA",2012-10-23,106829.53
395,Pellerin Milnor Corporation,"700 Jackson Street, Kenner, LA",2012-10-23,91378.95
396,Custom Metal Works Inc.,"15353 Hooper Rd., Central, LA",2013-12-10,376266.26
397,Custom Metal Works Inc.,"11415 Blackwater Road, Baker, LA",2014-10-28,150080.26
398,"Schoeller-Bleckmann Energy Services, LLC","712 St. Etienne Rd., Broussard, LA",2012-10-23,160846.46
399,"Life Water, LLC dba Mountain Brook Water","100 Avenue C, Kentwood, LA",2012-10-23,15868.43
400,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2013-10-22,566913.72
401,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-10-22,4302540
402,Union Carbide Corporation,"Highway 18, River Rd, Taft, LA",2013-10-22,12682172.85
403,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2013-10-22,200714.62
404,"Frymaster, L.L.C.","8700 Line Avenue, Shreveport, LA",2012-10-23,832384.32
405,"Frymaster, L.L.C.","5489 Campus Drive, Shreveport, LA",2012-10-23,409189.33
406,Cos-Mar Company,"6325 Highway 75 River Road, Carville, LA",2012-04-24,736314.62
407,"Plastipak Packaging, Inc.","4101 Pardue Road, Pineville, LA",2012-10-23,360502.11
408,Procter & Gamble Manufacturing,"3701 Monroe Highway, Pineville, LA",2013-10-22,3898310.69
409,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2012-10-23,570950.56
410,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2012-10-23,558646.54
411,"Axiall, LLC","26100 Highway 405, Plaquemine, LA",2012-10-23,499274.82
412,"Georgia Gulf Lake Charles, LLC","1600 VCM Plant Road, Westlake, LA",2012-10-23,124177.01
413,Rapides-Grant Gin Inc,"4510 Highway 121, Boyce, LA",2012-12-11,15159.99
414,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2012-10-23,556757.89
415,"Capitol Manufacturing Co., LLC","1125 Capitol Rd., Crowley, LA",2012-10-23,562481
416,"Slidell Welding Services, Inc.","38123 Hwy. Dept. Rd., Pearl River, LA",2012-09-24,70974.41
417,Coca Cola Bottling Co. United Gulf Coast LLC,"9696 Plank Road, Baton Rouge, LA",2013-10-22,23798312.24
418,Coca-Cola Company (dba Coca-Cola North America),"9696 Plank Road, Baton Rouge, LA",2012-02-28,3556384.15
419,Coca-Cola Company (dba Coca-Cola North America),"9696 Plank Road, Baton Rouge, LA",2014-10-28,3556384.15
420,Coca-Cola Company (dba Coca-Cola North America),"9696 Plank Road, Baton Rouge, LA",2013-12-10,3556384.15
421,Coca-Cola Company (dba Coca-Cola North America),"9696 Plank Road, Baton Rouge, LA",2017-06-28,3556384.15
422,"Zagis USA, LLC","21095 South Frontage Road, Lacassine, LA",2014-08-26,3065152.6
423,Ardagh Glass Inc.,"4241 Highway 563, Simsboro, LA",2012-10-23,356294.59
424,"Hunt Forest Products, L.L.C.","1860 Hwy 524 East, Pollock, LA",2012-10-23,31957.45
425,"Diamond B Construction Company, LLC","2090 Industrial Park Road, Alexandria, LA",2015-10-27,795905.81
426,"Steel Fab Leasing, LLC","2101 Booth Street, Monroe, LA",2012-10-23,17835.53
427,"Riverland Industries, Inc.","12537 Scenic Hwy., Baton Rouge, LA",2012-10-23,105250.41
428,American Warrior,"1347 Evangeline Thruway, Broussard, LA",2012-10-23,198448.44
429,"Arch Chemicals, Inc","960 I-10 at Westlake Exit, Lake Charles, LA",2012-10-23,112626.12
430,"Gesipa Fasteners USA, Inc.","1830 N Pine St, Vivian, LA",2012-10-23,20174.92
431,"Shintech Louisiana, LLC","9750 LA Highway 1 South, Addis, LA",2012-10-23,339026.82
432,"Great Southern Wood - Louisiana, Inc.","334 Elder Wood Road, Mansura, LA",2012-10-23,16940.54
433,Precise Printing Corporation,"2826 Greenwood St., Kenner, LA",2012-10-23,15160.23
434,Southland Printing Company Inc,"213 Airport Drive, Shreveport, LA",2012-10-23,20504.36
435,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,249951.86
436,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,270405.7
437,W.R. Grace & Co.,"16122 River Road, Norco, LA",2012-10-23,208820.66
438,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,73021.42
439,"Arkema, Inc.","Highway 18, River Rd, Taft, LA",2014-12-09,542722.22
440,Angus Chemical Company,"LA Hwy. 12, Sterlington, LA",2012-10-23,431482.44
441,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,608728.21
442,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,312746.66
443,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,136773.59
444,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,317695.02
445,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,284207.94
446,Dow Chemical Company,"21255 LA Hwy 1 South, Plaquemine, LA",2012-10-23,240300.02
447,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,292378.84
448,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,336424.1
449,Angus Chemical Company,"LA Hwy. 12, Sterlington, LA",2012-10-23,435643.32
450,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,447745.88
451,Angus Chemical Company,"LA Hwy. 12, Sterlington, LA",2012-10-23,561634.5
452,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,374494.91
453,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,286691.15
454,"Arkema, Inc.","Highway 18, River Rd, Taft, LA",2014-12-09,307071.78
455,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,588752.38
456,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,199494.35
457,Angus Chemical Company,"LA Hwy. 12, Sterlington, LA",2012-10-23,384342.33
458,"Arkema, Inc.","Highway 18, River Rd, Taft, LA",2014-12-09,520336.26
459,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,412516.54
460,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,235024.01
461,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,566648.19
462,Union Carbide Corporation,"Hwy 18, River Rd, Taft, LA",2012-10-23,639523.63
463,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,120224.9
464,"Dow Hydrocarbon and Resources LLC (DHR, LLC)","Highway 70 South, Belle Rose, LA",2012-10-23,175113.89
465,Blue Cube Operations LLC,"Highway 966, Napoleonville, LA",2012-10-23,7920.19
466,Amerchol Corporation,"13875 Hwy 43, Greensburg, LA",2012-10-23,47415.96
467,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,167417.77
468,Blue Cube Operations LLC,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,150871.13
469,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,390435.26
470,Dow Chemical Company,"21255 LA Hwy 1, Plaquemine, LA",2012-10-23,342741.49
471,Blue Cube Operations LLC,"21255 LA Highway 1, South, Plaquemine, LA",2012-10-23,108033.67
472,DEXCO Polymers,"21255 LA Highway 1, Plaquemine, LA",2013-04-23,88818.93
473,Gulf Coast Manufacturing LLC,"3622 West Main Street, Gray, LA",2014-02-25,723554.07
474,"Innophos, Inc.","10810 Highway 75, Geismar, LA",2012-10-23,140233.65
475,"Conrad Shipyard, LLC","1501 Front Street, Morgan City, LA",2012-10-23,128126.25
476,Conrad Shipyard LLC,"290 Duhon Bypass Road, Amelia, LA",2012-10-23,350207.1
477,"Conrad Aluminum, LLC","9752 Highway 182 East, Amelia, LA",2012-10-23,71444.09
478,"Mid South Extrusion, Inc.","2015 Jackson Street, Monroe, LA",2012-12-11,102285
479,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,725371.74
480,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,729069.39
481,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,677798.66
482,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,548347.05
483,Dow Chemical Company,"21255 LA Highway 1, South, Plaquemine, LA",2015-10-27,2163695.04
484,U.S. Corrugated Inc.,"2929 Louisville Ave., Monroe, LA",2012-10-23,21303.36
485,AEP Elmwood LLC,"222 Bayou Road, Belle Chasse, LA",2013-02-26,45020.64
486,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,650830.94
487,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,657450
488,BASF Corporation,"8404 River Road, Geismar, LA",2012-10-23,381464.76
489,Agrilectric Research Company,"3063 Hwy 397 South, Lake Charles, LA",2012-10-23,48252.57
490,"Farmers Rice Milling Company, Inc.","3211 Hwy 397 South, Lake Charles, LA",2012-10-23,60003.37
491,Agrilectric Power Partners,"3063 Hwy 397 South, Lake Charles, LA",2012-10-23,77857.95
492,Begneaud Manufacturing Inc,"306 East Amedee Drive, Scott, LA",2012-10-23,356599.14
493,"FWM Mechanical, Inc.","1200 Davenport Drive, Minden, LA",2012-10-23,46413.26
494,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2012-10-23,704909.28
495,Cargill Inc,"Anse La Butte Hwy, Breaux Bridge, LA",2013-02-26,140219.36
496,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2012-10-23,798013.65
497,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2012-10-23,602210.06
498,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2012-10-23,586236.92
499,Sasol Chemicals (USA) LLC,"2201 Old Spanish Trail, Westlake, LA",2012-10-23,794786.65
500,Ampacet Corporation,"125 Ampacet Drive, DeRidder, LA",2014-02-25,10690.17
501,Cornerstone Chemical Company,"10800 River Road #B, Westwego, LA",2012-10-23,725683.87
502,Cornerstone Chemical Company,"10800 River Road #B, Westwego, LA",2012-10-23,723642.07
503,Cornerstone Chemical Company,"10800 River Road #B, Westwego, LA",2012-10-23,255360.65
504,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2012-10-23,227116.65
505,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2012-10-23,872765.38
506,W. R. Grace & Co.- Conn.  dba Grace Davison,"1800 Davison Road, Sulphur, LA",2012-10-23,942754.32
507,"Dove Equipment & Boat Rentals, Inc.","596 South Hollywood Road, Houma, LA",2012-10-23,196966.26
508,"CF Industries, Inc.","Highway 3089, Donaldsonville, LA",2013-02-26,189214.99
